name,len,ttl(32),ttl(64),ttl(128),ttl(255),id(new),id(overlap),off(single),off(frag),sum(new),sum(overlap),ICMP,IGMP,TCP,UDP
Hancitor-malspam-traffic,721.0793413,0,0.520708583,0.479291417,0,0.534530938,0.465469062,0.999650699,0.000349301,0.834481038,0.165518962,0,0,0.999301397,0.000698603
EITest-Rig-EK-sends-CryptoShield-ransomware,945.513347,0,0,1,0,1,0,0.291581109,0.708418891,0.967145791,0.032854209,0,0,1,0
Hancitor-malspam-traffic,713.084394,0,0.521222327,0.478777673,0,0.929671636,0.070328364,0.99900946,0.00099054,0.563567926,0.436432074,0,0,0.999207568,0.000792432
Nebula-EK-1st-run,1039.493768,0,0,1,0,1,0,0.257909875,0.742090125,0.841802493,0.158197507,0,0,0.992329818,0.007670182
Nebula-EK-2nd-run,599.4866469,0,0,1,0,1,0,0.37388724,0.62611276,0.958456973,0.041543027,0,0,0.979228487,0.020771513
Nebula-EK-3rd-run,888.8441558,0,0,1,0,1,0,0.344155844,0.655844156,0.954545455,0.045454545,0,0,1,0
Nebula-EK-4th-run,820.0437158,0,0,1,0,1,0,0.333333333,0.666666667,0.994535519,0.005464481,0,0,1,0
Nebula-EK-5th-run,868.2083333,0,0,1,0,1,0,0.325,0.675,0.954166667,0.045833333,0,0,1,0
malspam-traffic,843.2488231,0,0,1,0,0.935759121,0.064240879,0.304776383,0.695223617,0.839692036,0.160307964,0,0,0.982542173,0.017457827
KaiXin-EK-1st-run,875.3594449,0,0.19740376,0.80259624,0,0.993733214,0.006266786,0.995971352,0.004028648,0.961951656,0.038048344,0,0,0.997314235,0.002685765
KaiXin-EK-2nd-run,1002.287132,0,0,1,0,1,0,0.266681594,0.733318406,0.797656367,0.202343633,0,0,0.997611584,0.002388416
EITest-HoeflerText-Chrome-popup-traffic-1st-run,710.7647059,0,0,1,0,1,0,0.341911765,0.658088235,0.988970588,0.011029412,0,0,0.992647059,0.007352941
EITest-HoeflerText-Chrome-popup-traffic-2nd-run,755.4384058,0,0,1,0,1,0,0.336956522,0.663043478,0.971014493,0.028985507,0,0,0.992753623,0.007246377
EITest-HoeflerText-Chrome-popup-traffic-4th-run,789.9384615,0,0,1,0,0.992307692,0.007692308,0.326923077,0.673076923,0.988461538,0.011538462,0,0,0.992307692,0.007692308
EITest-HoeflerText-Chrome-popup-traffic-5th-run,763.739777,0,0,1,0,1,0,0.338289963,0.661710037,0.992565056,0.007434944,0,0,0.992565056,0.007434944
EITest-HoeflerText-Chrome-popup-traffic-6th-run,781.8832685,0,0,1,0,1,0,0.33463035,0.66536965,1,0,0,0,0.992217899,0.007782101
EITest-HoeflerText-Chrome-popup-traffic-7th-run,872.1052632,0,0,1,0,1,0,0.296650718,0.703349282,0.990430622,0.009569378,0,0,0.990430622,0.009569378
EITest-HoeflerText-Chrome-popup-traffic-8th-run,780.9952153,0,0,1,0,1,0,0.330143541,0.669856459,0.990430622,0.009569378,0,0,0.980861244,0.019138756
Hancitor-malspam-traffic,813.6369738,0,0.618364857,0.381635143,0,0.760829774,0.239170226,0.996034167,0.003965833,0.947528981,0.052471019,0.000610128,0,0.995729103,0.003660769
EITest-Rig-EK-sends-Dreambot,844.6088911,0,0,1,0,1,0,0.338161838,0.661838162,0.930902431,0.069097569,0,0,0.998667999,0.001332001
Sundown-EK,1074.702564,0,0,1,0,1,0,0.256410256,0.743589744,0.812820513,0.187179487,0,0,1,0
Hancitor-malspam-traffic,1023.736927,0,0,1,0,0.76016785,0.23983215,0.266139445,0.733860555,0.814073596,0.185926404,0,0,0.998708844,0.001291156
Rig-EK-sends-Zbot,984.1858766,0,0,1,0,1,0,0.293019481,0.706980519,0.844967532,0.155032468,0,0,0.993506494,0.006493506
Cerber-from-fordfocuscommunoityesz.top,248.3670175,0,0,1,0,1,0,0.079298246,0.920701754,0.98245614,0.01754386,0,0,0.236491228,0.763508772
EITest-HoeflerText-Chrome-popup-sends-Spora-ransomware-1st-run,824.1125,0,0,1,0,1,0,0.333333333,0.666666667,0.979166667,0.020833333,0,0,0.991666667,0.008333333
EITest-HoeflerText-Chrome-popup-sends-Spora-ransomware-2nd-run,847.9313305,0,0,1,0,1,0,0.300429185,0.699570815,0.987124464,0.012875536,0,0,0.982832618,0.017167382
EITest-HoeflerText-Chrome-popup-sends-Spora-ransomware-3rd-run,804.5116279,0,0,1,0,1,0,0.329457364,0.670542636,0.996124031,0.003875969,0,0,0.992248062,0.007751938
EITest-HoeflerText-Chrome-popup-sends-Spora-ransomware-4th-run,769.8970588,0,0,1,0,1,0,0.327205882,0.672794118,0.992647059,0.007352941,0,0,0.992647059,0.007352941
income-report-malspam-traffic,908.1884833,0,0,1,0,0.72152297,0.27847703,0.294839522,0.705160478,0.779735683,0.220264317,0,0,0.991818754,0.008181246
Good-Man-Rig-EK-sends-Godzilla-Loader,711.4027927,0,0.50698174,0.36358754,0.12943072,0.968850698,0.031149302,0.933941998,0.066058002,0.964017186,0.035982814,0.024704619,0,0.95273899,0.022556391
Hancitor-malspam-traffic,719.0369975,0,0.537808313,0.462191687,0,0.877272339,0.122727661,0.952163523,0.047836477,0.905095161,0.094904839,0.00238969,0,0.933558078,0.064052232
Kovter-Locky-malspam-traffic,281.1494635,0,0,1,0,1,0,0.447879407,0.552120593,0.94149208,0.05850792,0,0,0.998467041,0.001532959
Cerber-from-citointechnologiesalefor.top,1035.143426,0,0,1,0,1,0,0.278884462,0.721115538,0.952191235,0.047808765,0,0,0.992031873,0.007968127
Cerber-from-fkauueeepla.top-full-infection-traffic,221.0074738,0,0,1,0,0.8632287,0.1367713,0.059790732,0.940209268,0.930493274,0.069506726,0,0,0.19431988,0.80568012
Cerber-from-googlefoad.top,1083.092511,0,0,1,0,1,0,0.242290749,0.757709251,0.881057269,0.118942731,0,0,0.991189427,0.008810573
Cerber-from-ponmaredimare.top,831.7432432,0,0,1,0,1,0,0.39527027,0.60472973,0.969594595,0.030405405,0,0,0.993243243,0.006756757
Cerber-from-toytyaclucomunit.top,1047.638298,0,0,1,0,1,0,0.263829787,0.736170213,0.880851064,0.119148936,0,0,0.991489362,0.008510638
Cerber-from-weekendlk.top,1102.905213,0,0,1,0,1,0,0.222748815,0.777251185,0.924170616,0.075829384,0,0,0.990521327,0.009478673
hancitor-malspam-traffic,822.0294655,0,0.600498477,0.380670174,0.018831349,0.87870396,0.12129604,0.998559956,0.001440044,0.8457491,0.1542509,0,0,0.998559956,0.001440044
Kovter-malspam-traffic,520.959208,0,0.398139313,0.583730916,0.018129771,0.980200382,0.019799618,0.990458015,0.009541985,0.96851145,0.03148855,0,0,0.997614504,0.002385496
Cerber-from-fkauueeepla.top,1014.520161,0,0,1,0,1,0,0.254032258,0.745967742,0.959677419,0.040322581,0,0,0.991935484,0.008064516
Cerber-from-ponmaredimare.top,1016.179592,0,0,1,0,1,0,0.253061224,0.746938776,0.918367347,0.081632653,0,0,0.991836735,0.008163265
Cerber-from-ubisortdasert.top,1029.127753,0,0,1,0,1,0,0.242290749,0.757709251,0.929515419,0.070484581,0,0,0.991189427,0.008810573
EITest-Rig-EK-sends-Revenge-ransomware,853.8864469,0,0,1,0,1,0,0.333333333,0.666666667,0.978021978,0.021978022,0,0,1,0
Hancitor-malspam-traffic,899.9139106,0,0.651430695,0.348569305,0,0.963334572,0.036665428,1,0,0.953115323,0.046884677,0,0,1,0
pseudoDarkleech-Rig-EK-sends-Cerber-1st-run,253.6606951,0,0,1,0,1,0,0.060910068,0.939089932,0.880687925,0.119312075,0,0,0.220351129,0.779648871
pseudoDarkleech-Rig-EK-sends-Cerber-2nd-run,406.0053821,0,0.252960172,0.747039828,0,0.996770721,0.003229279,0.398277718,0.601722282,0.995694295,0.004305705,0,0,0.398277718,0.601722282
unidentified-campaign-Rig-EK-sends-DELoader,863.2596084,0,0,1,0,0.992990089,0.007009911,0.302151317,0.697848683,0.922649263,0.077350737,0,0,0.999033116,0.000966884
Hancitor-malspam-traffic,888.102279,0,0.644802668,0.354950281,0.000247051,0.996479526,0.003520474,0.998888271,0.001111729,0.747761102,0.252238898,0,0,0.998888271,0.001111729
EITest-Rig-EK-sends-Cerber-ransomware,261.2937833,0,0,1,0,0.835879218,0.164120782,0.061101243,0.938898757,0.968383659,0.031616341,0,0,0.226998224,0.773001776
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,198.2965909,0,0,1,0,1,0,0.054166667,0.945833333,0.990909091,0.009090909,0,0,0.175757576,0.824242424
Portuguese-invoice-malspam-traffic,1000.936406,0,0,0.997717143,0.002282857,0.999673878,0.000326122,0.283291662,0.716708338,0.631046853,0.368953147,0,0,0.996847483,0.003152517
quantum-code-malspam-1st-run,379.6585366,0,0,1,0,1,0,0.487804878,0.512195122,1,0,0,0,1,0
quantum-code-malspam-2nd-run,312.3695652,0,0,1,0,1,0,0.52173913,0.47826087,0.97826087,0.02173913,0,0,1,0
quantum-code-malspam-3rd-run,238.575,0,0,1,0,1,0,0.525,0.475,0.975,0.025,0,0,1,0
Ceber-from-chromebewfk.top-using-attachment,138.9966901,0,0,1,0,1,0,0.032685147,0.967314853,0.88829127,0.11170873,0,0,0.103020273,0.896979727
Ceber-from-gooolgeremf.top,993.0576441,0,0,1,0,1,0,0.278195489,0.721804511,0.909774436,0.090225564,0,0,0.994987469,0.005012531
Cerber-from-voperforseanx.top-using-chrome_update,57.53315291,0,0,1,0,1,0,0.0067659,0.9932341,1,0,0,0,0.01668922,0.98331078
Cerber-from-chromefastl.top,833.4751773,0,0,1,0,1,0,0.393617021,0.606382979,0.964539007,0.035460993,0,0,0.992907801,0.007092199
Cerber-from-chromehakc.top,719.3244147,0,0,1,0,0.779264214,0.220735786,0.484949833,0.515050167,0.993311037,0.006688963,0,0,0.993311037,0.006688963
Cerber-from-fake-chrome-page,857.930683,0,0,1,0,1,0,0.374108053,0.625891947,0.896024465,0.103975535,0,0,0.993883792,0.006116208
Cerber-from-hoopcinezc.top,745.286783,0,0,1,0,1,0,0.458852868,0.541147132,0.967581047,0.032418953,0,0,0.990024938,0.009975062
Cerber-from-truemityunituistep.top,744.198324,0,0,1,0,1,0,0.463687151,0.536312849,0.980446927,0.019553073,0,0,0.994413408,0.005586592
Cerber-from-truemityunituistep.top,794.2105263,0,0,1,0,1,0,0.435672515,0.564327485,0.921052632,0.078947368,0,0,0.994152047,0.005847953
EITest-Rig-EK,844.7049689,0,0,1,0,1,0,0.323757764,0.676242236,0.89673913,0.10326087,0,0,0.98757764,0.01242236
Cerber-from-fake-chrome-page,851.3395225,0,0,1,0,1,0,0.374005305,0.625994695,0.933687003,0.066312997,0,0,0.99469496,0.00530504
Cerber-from-newsectorbs.top,969.1428571,0,0,1,0,1,0,0.295454545,0.704545455,0.88961039,0.11038961,0,0,0.993506494,0.006493506
Cerber-from-polkiuj.bid,970.848,0,0,1,0,1,0,0.288,0.712,0.96,0.04,0,0,0.992,0.008
Hancitor-malspam-traffic,926.1715916,0.000128197,0.686366259,0.313505545,0,0.958720595,0.041279405,0.998461637,0.001538363,0.951990257,0.048009743,0,0,0.998461637,0.001538363
booking-malspam-Dridex-traffic,711.3425197,0,0,1,0,1,0,0.350393701,0.649606299,0.992125984,0.007874016,0,0,0.992125984,0.007874016
Dridex-confirmation-letter-Dridex-traffic,640.2827087,0.079552926,0,0.920447074,0,1,0,0.336620644,0.663379356,0.917159763,0.082840237,0.003287311,0,0.87113741,0.125575279
Terror-EK-traffic,1005.859438,0,0,1,0,1,0,0.265060241,0.734939759,0.812583668,0.187416332,0,0,1,0
Cerber-from-fake-chrome-page,943.6338515,0,0,1,0,1,0,0.309153713,0.690846287,0.91537133,0.08462867,0,0,1,0
Cerber-from-fffgooaldq.top,978.7103659,0,0,1,0,1,0,0.283536585,0.716463415,0.917682927,0.082317073,0,0,0.993902439,0.006097561
Cerber-from-ffjoleedas.top,902.0506329,0,0,1,0,1,0,0.341772152,0.658227848,0.939240506,0.060759494,0,0,0.994936709,0.005063291
Cerber-from-jhdgh.site,949.0826446,0,0,1,0,1,0,0.311983471,0.688016529,0.896694215,0.103305785,0,0,0.995867769,0.004132231
Cerber-from-jhdgh.trade,926.9011976,0,0,1,0,1,0,0.317365269,0.682634731,0.910179641,0.089820359,0,0,0.994011976,0.005988024
DHL-malspam-traffic,715.7754213,0,0.390660112,0.608216292,0.001123596,0.934129213,0.065870787,0.980758427,0.019241573,0.90505618,0.09494382,0,0,0.978019663,0.021980337
EITest-Rig-EK-sends-matrix-ransomware-variant,903.9954198,0,0,1,0,1,0,0.284732824,0.715267176,0.821374046,0.178625954,0,0,0.992366412,0.007633588
Hancitor-malspam-traffic,767.243346,0,0.631178707,0.368821293,0,0.979721166,0.020278834,0.993662864,0.006337136,0.980988593,0.019011407,0,0,0.988593156,0.011406844
Cerber-from-bkasioqpz.top,937.2293578,0,0,1,0,1,0,0.318042813,0.681957187,0.948012232,0.051987768,0,0,0.993883792,0.006116208
Cerber-from-jhdgh.online,936.7956989,0,0,1,0,1,0,0.315412186,0.684587814,0.949820789,0.050179211,0,0,0.992831541,0.007168459
Cerber-from-nowsunnygk.top,898.89375,0,0,1,0,1,0,0.346875,0.653125,0.95,0.05,0,0,0.99375,0.00625
Cerber-Kovter-malspam-traffic,397.1777565,0.000819784,0.327503757,0.665391447,0.006285012,0.967755158,0.032244842,0.730154393,0.269845607,0.955185135,0.044814865,0,0,0.735756251,0.264243749
Hancitor-malspam-traffic,888.6519851,0,0.651801554,0.348198446,0,0.797577537,0.202422463,0.999510614,0.000489386,0.976325931,0.023674069,0,0,0.999021227,0.000978773
Cerber-from-gerbnopesa.top,937.778043,0,0,1,0,1,0,0.317422434,0.682577566,0.906921241,0.093078759,0,0,0.99522673,0.00477327
Cerber-from-jhdgh.club,944.8455446,0,0,1,0,0.730693069,0.269306931,0.312871287,0.687128713,0.887128713,0.112871287,0,0,0.996039604,0.003960396
Cerber-from-jhdgh.download,1025.935484,0,0,1,0,1,0,0.252016129,0.747983871,0.879032258,0.120967742,0,0,0.995967742,0.004032258
Cerber-from-opennewsnz.top-as-fake-Chrome-update,958.8701826,0,0,1,0,1,0,0.302231237,0.697768763,0.926977688,0.073022312,0,0,0.995943205,0.004056795
Cerber-from-opennewsnz.top,939.687664,0,0,1,0,0.724409449,0.275590551,0.309711286,0.690288714,0.910761155,0.089238845,0,0,0.994750656,0.005249344
Cerber-Kovter-malspam-traffic,339.7409236,0,0.284925937,0.7002614,0.014812663,0.972988673,0.027011327,0.797269823,0.202730177,0.953528899,0.046471101,0,0,0.810630264,0.189369736
Hancitor-malspam-traffic,882.2710749,0,0.604387339,0.395612661,0,0.961391413,0.038608587,0.999561266,0.000438734,0.953995613,0.046004387,0,0,0.999122532,0.000877468
malspam-traffic,910.188102,0,0,1,0,0.974220963,0.025779037,0.300849858,0.699150142,0.841643059,0.158356941,0,0,0.997733711,0.002266289
Terror-EK-sends-Andromeda-1st-run,725.255132,0,0,1,0,1,0,0.316715543,0.683284457,0.967741935,0.032258065,0,0,0.947214076,0.052785924
Terror-EK-sends-Andromeda-2nd-run,788.8982808,0,0,1,0,1,0,0.302292264,0.697707736,0.935530086,0.064469914,0,0,0.934097421,0.065902579
Cerber-from-resettinfgd1991.gdn,961.2164948,0,0,1,0,1,0,0.298969072,0.701030928,0.870397644,0.129602356,0,0,0.997054492,0.002945508
Cerber-from-resettinfgd1991.trade,1046.34749,0,0,1,0,1,0,0.231660232,0.768339768,0.953667954,0.046332046,0,0,0.992277992,0.007722008
Cerber-ransomware-from-sunfloridjk.top-thru-fake-Chrome-page,397.7427077,0,0,1,0,0.677529672,0.322470328,0.224703279,0.775296721,0.929792798,0.070207202,0,0,0.55381211,0.44618789
EITest-Rig-EK-sends-matrix-ransomware-variant,890.9436052,0,0,1,0,1,0,0.286002014,0.713997986,0.853977845,0.146022155,0,0,0.987915408,0.012084592
1st-run-EITest-campaign-HoeflerText-popup-sends-Spora-ransomware,916.5071942,0,0,1,0,1,0,0.302158273,0.697841727,0.946043165,0.053956835,0,0,0.992805755,0.007194245
1st-run-EITest-campaign-Rig-EK-sends-Matrix-ransomware-variant,759.7259615,0,0,1,0,1,0,0.372596154,0.627403846,0.938701923,0.061298077,0,0,0.987980769,0.012019231
2nd-run-EITest-campaign-HoeflerText-popup-sends-Spora-ransomware,858.7105263,0,0,1,0,1,0,0.333333333,0.666666667,0.995614035,0.004385965,0,0,0.99122807,0.00877193
2nd-run-EITest-campaign-Rig-EK-sends-Matrix-ransomware-variant,752.7729592,0,0,1,0,1,0,0.368622449,0.631377551,0.929846939,0.070153061,0,0,0.987244898,0.012755102
3rd-run-EITest-campaign-HoeflerText-popup-sends-Spora-ransomware,886.4295302,0,0,1,0,1,0,0.315436242,0.684563758,0.986577181,0.013422819,0,0,0.986577181,0.013422819
3rd-run-EITest-campaign-Rig-EK-sends-Matrix-ransomware-variant,782.3451464,0,0,1,0,0.996918336,0.003081664,0.343605547,0.656394453,0.963020031,0.036979969,0,0,0.990755008,0.009244992
blank-slate-malspam-sends-Cerber-ransomware,192.1279799,0,0,1,0,1,0,0.055207026,0.944792974,0.966541196,0.033458804,0,0,0.170221665,0.829778335
what-seems-like-Rig-EK-1st-run,959.3605578,0,0,1,0,1,0,0.272908367,0.727091633,0.890438247,0.109561753,0,0,1,0
what-seems-like-Rig-EK-2nd-run,707.7286385,0,0.538967136,0.461032864,0,0.991549296,0.008450704,1,0,0.889201878,0.110798122,0,0,1,0
Rig-EK-traffic,1010.396491,0,0,1,0,1,0,0.280701754,0.719298246,0.877192982,0.122807018,0,0,1,0
Terror-EK-traffic,886.1202046,0,0,1,0,1,0,0.31202046,0.68797954,0.907928389,0.092071611,0,0,1,0
EITest-HoeflerText-popup-sends-Spora-ransomware,888.6631016,0,0,1,0,1,0,0.310160428,0.689839572,1,0,0,0,1,0
EITest-Rig-EK-traffic,918.1831345,0,0,1,0,1,0,0.322254216,0.677745784,0.696585767,0.303414233,0,0,0.95458659,0.04541341
EITest-HoeflerText-popup-sends-Spora-ransomware,889.8219178,0,0,1,0,1,0,0.319634703,0.680365297,1,0,0,0,1,0
EITest-Rig-EK-traffic,836.6081946,0,0,1,0,0.978233035,0.021766965,0.338028169,0.661971831,0.923815621,0.076184379,0,0,0.958386684,0.041613316
EITest-HoeflerText-popup-traffic,871.0754717,0,0,1,0,1,0,0.314465409,0.685534591,0.981132075,0.018867925,0,0,1,0
EITest-Rig-EK-traffic,1022.087906,8.84E-05,0,0.999823126,0,0.999911563,0,0.256024762,0.743886801,0.787618837,0.212292726,0,0,0.996639399,0.003272164
fake-Word-online-page-at-mattsfotoalbum.de-no-post-infection-traffic,730.0842491,0,0.034798535,0.965201465,0,0.998168498,0.001831502,1,0,0.998168498,0.001831502,0,0,1,0
USPS-malspam-js-file-post-infection-traffic,604.207983,0.00010644,0.44204364,0.490792975,0.067056945,0.887865886,0.112134114,0.934912187,0.065087813,0.849760511,0.150239489,0.000691857,0,0.977700905,0.021607238
USPS-malspam-sends-exe-file-with-post-infection-traffic,648.9803254,0,0.488081725,0.511918275,0,0.983730609,0.016269391,0.940976163,0.059023837,0.966326145,0.033673855,0,0,0.993567915,0.006432085
USPS-malspam-sends-zipped-js-file-no-post-infection-traffic,495.9518072,0,0,1,0,1,0,0.445783133,0.554216867,0.963855422,0.036144578,0,0,1,0
USPS-malspam-zipped-js-from-answer-photo.com,933.4028037,0,0,1,0,1,0,0.307476636,0.692523364,0.888785047,0.111214953,0,0,0.992523364,0.007476636
Dridex-malspam-traffic-example,832.2283333,0,0,1,0,1,0,0.362777778,0.637222222,0.932777778,0.067222222,0,0,0.998888889,0.001111111
USPS-malspam-traffic-1-of-2,547.7993775,0,0.383311926,0.541349669,0.075338405,0.911668807,0.088331193,0.936518131,0.063481869,0.812370319,0.187629681,0,0,0.976188124,0.023811876
USPS-malspam-traffic-2-of-2-Panda-Banker-only,974.9390463,0,0.467551094,0.532448906,0,0.971315884,0.028684116,0.950161348,0.049838652,0.915740409,0.084259591,0,0,0.996414485,0.003585515
Cerber-from-badwerkad.top,218.9225688,0,0,1,0,1,0,0.070091743,0.929908257,0.860183486,0.139816514,0,0,0.200733945,0.799266055
EITest-HoeflerText-popup-sends-Spora-ransomware,943.5361702,0,0,1,0,1,0,0.29787234,0.70212766,0.978723404,0.021276596,0,0,1,0
EITest-Rig-EK-sends-Quant-Loader,927.3480278,0,0,1,0,1,0,0.319025522,0.680974478,0.936194896,0.063805104,0,0,1,0
Locky-malspam-traffic,851.2333333,0,0,1,0,0.993939394,0.006060606,0.384848485,0.615151515,0.921212121,0.078787879,0,0,1,0
parking-service-malspam-traffic-1st-run,761.4562147,0,0,1,0,1,0,0.401129944,0.598870056,0.90960452,0.09039548,0,0,0.992937853,0.007062147
parking-service-malspam-traffic-2nd-run,686.5061928,0,0,1,0,1,0,0.464728056,0.535271944,0.86914378,0.13085622,0,0,0.99461497,0.00538503
Hancitor-malspam-traffic,1076.176073,0,0.360566903,0.639016257,0.00041684,0.996081701,0.003918299,0.998666111,0.001333889,0.887536474,0.112463526,0,0,0.998666111,0.001333889
Good-man-campaign-Rig-EK-sends-Latentbot,878.1374106,0,0,1,0,1,0,0.327243844,0.672756156,0.819698173,0.180301827,0,0,1,0
Smoke-Loader-post-infection-traffic,589.7073171,0,0.622889306,0.377110694,0,0.945590994,0.054409006,0.966228893,0.033771107,0.926829268,0.073170732,0,0,0.966228893,0.033771107
Hancitor-malspam-traffic,1388.490792,0,0.517675699,0.481900931,0.00042337,0.991215072,0.008784928,0.999364945,0.000635055,0.852667231,0.147332769,0,0,0.99872989,0.00127011
USPS-malspam-5-different-zip-files-show-5-different-file-hashes,472.875,0,0,1,0,1,0,0.447916667,0.552083333,0.958333333,0.041666667,0,0,1,0
USPS-malspam-traffic-1st-run,805.3743655,0,0,1,0,0.795685279,0.204314721,0.36928934,0.63071066,0.906091371,0.093908629,0,0,0.987309645,0.012690355
USPS-malspam-traffic-2nd-run,532.8441797,0,0,1,0,1,0,0.45096242,0.54903758,0.939505041,0.060494959,0,0,0.992667278,0.007332722
Blank-Slate-uses-Word-doc-for-CVE-2017-0199,918.5995204,0,0,1,0,0.899280576,0.100719424,0.294964029,0.705035971,0.913669065,0.086330935,0,0,0.985611511,0.014388489
Cerber-from-37kddsserrt.xyz,1055.733766,0,0,1,0,1,0,0.24025974,0.75974026,0.944805195,0.055194805,0,0,0.993506494,0.006493506
Cerber-from-castrokolaz.top,573.1153846,0,0,1,0,1,0,0.423076923,0.576923077,1,0,0,0,0.923076923,0.076923077
Cerber-from-wowaskopoq.top-1-of-2,351.8982188,0,0,1,0,1,0,0.082697201,0.917302799,0.972010178,0.027989822,0,0,0.306615776,0.693384224
Cerber-from-wowaskopoq.top-2-of-2,948.5149864,0,0,1,0,0.918256131,0.081743869,0.310626703,0.689373297,0.89373297,0.10626703,0,0,0.994550409,0.005449591
UPS-malspam-traffic,730.7414013,0,0,1,0,0.757961783,0.242038217,0.392356688,0.607643312,0.905732484,0.094267516,0,0,0.997452229,0.002547771
Cerber-from-37kddsserrt.pw,754.2534247,0,0,1,0,1,0,0.497716895,0.502283105,0.99543379,0.00456621,0,0,0.99543379,0.00456621
Cerber-from-37kddsserrt.xyz,708.5982906,0,0,1,0,1,0,0.491452991,0.508547009,0.997863248,0.002136752,0,0,0.995726496,0.004273504
Cerber-from-horsezangd.top,885.685567,0,0,1,0,1,0,0.362542955,0.637457045,0.891752577,0.108247423,0,0,0.996563574,0.003436426
CVE-2017-0199-attempt-from-horsezangd.top,821.5948478,0,0,1,0,1,0,0.37704918,0.62295082,0.93911007,0.06088993,0,0,0.995316159,0.004683841
Cerber-from-kingzoned.top,983.1863636,0,0,1,0,0.763636364,0.236363636,0.288636364,0.711363636,0.877272727,0.122727273,0,0,0.995454545,0.004545455
Cerber-from-kingzoned.top,211.3010071,0,0,1,0,1,0,0.066766132,0.933233868,0.963446475,0.036553525,0,0,0.190973517,0.809026483
Cerber-from-seahomevb.top,227.3686102,0,0,1,0,1,0,0.05870607,0.94129393,0.965255591,0.034744409,0,0,0.19528754,0.80471246
Hancitor-malspam-traffic,735.9257143,0,0,1,0,1,0,0.361428571,0.638571429,0.947142857,0.052857143,0,0,0.98,0.02
Mordor-from-seahomevb.top,435.0377358,0,0,1,0,1,0,0.377358491,0.622641509,1,0,0,0,0.886792453,0.113207547
Hancitor-malspam-traffic,668.5772812,0,0,1,0,1,0,0.338919926,0.661080074,0.968342644,0.031657356,0,0,0.921787709,0.078212291
Mordor-from-seahomevb.top,443.9393939,0,0,1,0,1,0,0.439393939,0.560606061,1,0,0,0,0.939393939,0.060606061
GlobeImposter-ransomware-variant-from-newfornz.top,949.5856164,0,0,1,0,1,0,0.308219178,0.691780822,0.917808219,0.082191781,0,0,0.993150685,0.006849315
